student_id,date,sleep,stress,mood,energy,screenTime,workHours,activity,social
u20,2013-06-05,6.4,2.0,5.5,7.2,5.5,4.5,5.7,4.0
u22,2013-03-27,6.0,1,5.5,7.8,7.4,5.5,3.5,4.4
u22,2013-03-28,7.0,7.2,5.5,4.7,10,6.5,10.6,6.7
u22,2013-03-29,7.0,4.4,5.5,6.1,10,9.5,10.6,7.9
u22,2013-03-30,8.3,3.2,5.5,6.6,4.9,9.5,10.4,5.1
u22,2013-03-31,8.5,3.8,5.5,6.3,7.4,6.0,13.4,3.5
u22,2013-04-01,8.0,1,5.5,7.8,6.1,4.5,0,1.4
u22,2013-04-02,8.0,1,5.5,7.8,4.9,11.5,7.9,3.3
u22,2013-04-03,7.0,7.8,5.5,4.4,8.7,4.5,15.9,7.2
u22,2013-04-04,9.0,3.2,5.5,6.6,2.3,11.5,10.7,4.5
u22,2013-04-05,8.0,1,5.5,7.8,8.7,6.5,13.2,8.5
u22,2013-04-06,8.3,1,5.5,7.8,7.4,4.5,5.3,8.3
u22,2013-04-07,8.3,10,5.5,3.2,2.3,6.0,14.1,4.5
u22,2013-04-08,8.0,8.9,5.5,3.8,7.4,14,10.7,4.6
u22,2013-04-09,9.0,7.8,5.5,4.4,3.6,4.5,2.7,4.6
u22,2013-04-10,8.0,7.8,5.5,4.4,7.4,4.5,10.6,4.6
u22,2013-04-11,7.0,4.4,5.5,6.1,6.1,9.5,13.4,4.6
u22,2013-04-12,8.3,4.4,5.5,6.1,7.4,5.5,5.3,4.6
u22,2013-04-13,8.3,4.4,5.5,6.1,7.4,8.5,13.4,4.6
u22,2013-04-14,8.0,2.1,5.5,7.2,6.1,4.5,16.1,4.6
u22,2013-04-15,8.3,1,5.5,7.8,4.9,6.0,7.9,4.6
u22,2013-04-16,8.3,1,5.5,7.8,4.9,6.0,10.7,2.2
u22,2013-04-17,8.3,1,5.5,7.8,8.7,4.5,5.2,4.5
u22,2013-04-18,8.3,1,5.5,7.8,8.7,4.5,10.6,6.2
u22,2013-04-19,8.3,7.8,5.5,4.4,6.1,5.5,20.3,4.7
u22,2013-04-20,8.3,1,5.5,7.8,3.6,4.5,7.9,4.5
u22,2013-04-21,9.0,4.4,5.5,6.0,3.6,4.5,10.7,5.6
u22,2013-04-22,8.3,4.4,5.5,6.0,6.1,6.0,2.6,4.6
u22,2013-04-23,8.3,7.8,5.5,4.4,2.3,4.5,5.3,4.6
u22,2013-04-24,8.3,4.4,5.5,6.0,6.1,4.5,2.6,4.6
u22,2013-04-25,8.3,4.4,5.5,6.0,2.3,4.5,12.3,2.0
u22,2013-04-26,8.3,4.4,5.5,6.0,5.7,4.5,9.6,4.6
u22,2013-04-27,8.3,4.4,5.5,6.0,5.7,4.5,9.6,4.6
u22,2013-04-28,8.3,4.4,5.5,6.0,4.9,4.5,2.8,5.1
u22,2013-04-29,8.3,4.4,5.5,6.0,5.7,4.5,102.9,2.6
u22,2013-04-30,8.0,4.4,5.5,6.0,5.7,7.5,9.6,4.6
u22,2013-05-01,8.3,4.4,5.5,6.0,5.7,4.5,9.6,4.6
u22,2013-05-02,8.3,4.4,5.5,6.0,5.7,4.5,9.6,4.6
u22,2013-05-03,8.3,4.4,5.5,6.0,2.3,4.5,0,4.6
u22,2013-05-04,8.3,4.4,5.5,6.0,2.3,4.5,0,2.9
u22,2013-05-05,8.3,4.4,5.5,6.0,3.6,4.5,36.0,1.2
u22,2013-05-06,8.3,7.8,5.5,4.4,4.9,4.5,0,3.7
u22,2013-05-07,8.3,7.8,5.5,4.4,4.9,7.5,7.9,1.6
u22,2013-05-08,8.3,4.4,5.5,6.0,7.4,4.5,2.6,4.6
u22,2013-05-09,8.3,4.4,5.5,6.0,7.4,12.5,2.6,4.6
u22,2013-05-10,10.0,4.4,5.5,6.0,7.4,4.5,5.5,6.9
u22,2013-05-11,8.3,4.4,5.5,6.0,7.4,4.5,13.8,5.3
u22,2013-05-12,8.3,7.8,5.5,4.4,4.9,4.5,8.2,1.8
u22,2013-05-13,8.3,4.4,5.5,6.0,7.4,6.0,5.2,4.6
u22,2013-05-14,14,4.4,5.5,6.0,6.1,6.0,7.9,4.6
u22,2013-05-15,8.3,4.4,5.5,6.0,2.3,4.5,6.0,3.9
u22,2013-05-16,8.3,1,5.5,7.8,4.9,4.5,3.2,6.6
u22,2013-05-17,8.3,4.4,5.5,6.0,4.9,4.5,21.7,5.6
u22,2013-05-18,8.3,4.4,5.5,6.0,4.9,4.5,11.6,4.6
u22,2013-05-19,8.3,4.4,5.5,6.0,2.3,4.5,9.5,3.5
u22,2013-05-20,8.3,4.4,5.5,6.0,4.9,4.5,8.4,5.3
u22,2013-05-21,8.3,4.4,5.5,6.0,6.1,4.5,3.8,1.4
u22,2013-05-22,8.3,4.4,5.5,6.0,6.1,4.5,6.3,4.1
u22,2013-05-23,8.3,7.8,5.5,4.4,6.1,4.5,6.9,3.3
u22,2013-05-24,8.3,4.4,5.5,6.0,7.4,4.5,12.4,4.1
u22,2013-05-25,8.3,4.4,5.5,6.0,2.3,4.5,8.6,2.8
u22,2013-05-26,8.3,4.4,5.5,6.0,5.7,4.5,9.6,4.6
u22,2013-05-27,8.3,4.4,5.5,6.0,6.1,4.5,0,9.4
u22,2013-05-28,8.3,4.4,5.5,6.0,6.1,6.0,2.6,10
u22,2013-05-29,8.3,4.4,5.5,6.0,5.7,6.0,0,4.6
u22,2013-05-30,8.3,4.4,5.5,6.0,8.7,4.5,0,2.2
u22,2013-05-31,8.3,4.4,5.5,6.0,3.6,4.5,5.8,5.6
u22,2013-06-01,8.3,4.4,5.5,6.0,5.7,4.5,0,2.1
u22,2013-06-02,8.3,4.4,5.5,6.0,5.7,4.5,9.6,4.6
u22,2013-06-03,8.3,4.4,5.5,6.0,5.7,4.5,9.6,4.6
u22,2013-06-04,8.3,4.4,5.5,6.0,5.7,4.5,9.6,4.6
u22,2013-06-05,8.3,4.4,5.5,6.0,5.7,4.5,9.6,4.6
u23,2013-03-27,7.7,1.8,5.5,7.4,5.8,4.5,27.7,4.3
u23,2013-03-28,8.0,1,5.5,7.8,7.4,7.5,10.6,9.5
u23,2013-03-29,9.0,2.1,5.5,7.2,6.1,6.5,8.2,5.7
u23,2013-03-30,8.0,2.4,5.5,7.1,7.4,6.5,0,3.3
u23,2013-03-31,8.0,4.4,5.5,6.1,6.1,4.5,0,1.7
u23,2013-04-01,8.0,7.8,5.5,4.4,4.9,10.5,5.2,5.2
u23,2013-04-02,8.0,1,5.5,7.8,4.9,10.0,10.6,7.0
u23,2013-04-03,7.0,1,5.5,7.8,4.9,6.5,0,4.9
u23,2013-04-04,8.0,1,5.5,7.8,6.1,9.5,3.4,8.9
u23,2013-04-05,8.0,1,5.5,7.8,8.7,10.5,0,8.2
u23,2013-04-06,8.0,3.2,5.5,6.6,3.6,4.5,5.2,5.1
u23,2013-04-07,7.0,4.4,5.5,6.1,6.1,4.5,5.3,5.6
u23,2013-04-08,8.0,1,5.5,7.8,7.4,6.0,0,6.4
u23,2013-04-09,8.0,1,5.5,7.8,6.1,10.0,2.6,5.9
u23,2013-04-10,7.7,1,5.5,7.8,4.9,5.5,0,5.1
u23,2013-04-11,8.0,1,5.5,7.8,4.9,8.5,7.8,5.8
u23,2013-04-12,5.0,1.8,5.5,7.4,2.3,5.5,10.7,8.5
u23,2013-04-13,10.0,1,5.5,7.8,4.9,9.5,5.3,5.1
u23,2013-04-14,8.0,1,5.5,7.8,6.1,4.5,2.6,4.2
u23,2013-04-15,8.0,1.8,5.5,7.4,3.6,6.0,0,4.8
u23,2013-04-16,7.7,1.8,5.5,7.4,7.4,4.5,0,5.2
u23,2013-04-17,6.0,1,5.5,7.8,7.4,4.5,2.6,5.1
u23,2013-04-18,8.0,1,5.5,7.8,8.7,8.5,0,4.4
u23,2013-04-19,7.7,1.8,5.5,7.4,4.9,4.5,0,3.8
u23,2013-04-20,8.0,1,5.5,7.8,10,4.5,5.2,5.0
u23,2013-04-21,7.7,1.8,5.5,7.4,4.9,4.5,13.6,8.9
u23,2013-04-22,6.0,1.8,5.5,7.4,6.1,6.0,13.4,5.9
u23,2013-04-23,7.7,1.8,5.5,7.4,4.9,6.0,0,7.6
u23,2013-04-24,7.7,1.8,5.5,7.4,3.6,4.5,2.6,3.9
u23,2013-04-25,7.7,1.8,5.5,7.4,6.1,4.5,16.1,9.2
u23,2013-04-26,7.7,1,5.5,7.8,3.6,4.5,2.6,5.7
u23,2013-04-27,7.7,1.8,5.5,7.4,7.4,4.5,5.3,6.4
u23,2013-04-28,7.7,1.8,5.5,7.4,3.6,4.5,2.6,10
u23,2013-04-29,7.7,1.8,5.5,7.4,6.1,4.5,13.6,6.9
u23,2013-04-30,7.7,1,5.5,7.8,7.4,6.0,0,3.1
u23,2013-05-01,7.7,1,5.5,7.8,6.1,4.5,5.4,6.1
u23,2013-05-02,7.7,1.8,5.5,7.4,7.4,4.5,0,8.1
u23,2013-05-03,7.7,1.8,5.5,7.4,6.1,4.5,7.9,4.6
u23,2013-05-04,7.7,1.8,5.5,7.4,3.6,4.5,2.6,6.7
u23,2013-05-05,7.7,1.8,5.5,7.4,4.9,4.5,0,2.3
u23,2013-05-06,7.7,1.8,5.5,7.4,3.6,4.5,0,4.8
u23,2013-05-07,7.7,1.8,5.5,7.4,6.1,6.0,0,7.3
u23,2013-05-08,7.7,1.8,5.5,7.4,4.9,4.5,15.9,9.5
u23,2013-05-09,7.7,1.8,5.5,7.4,3.6,4.5,0,2.1
u23,2013-05-10,7.7,1.8,5.5,7.4,6.1,4.5,2.6,4.7
u23,2013-05-11,7.7,1.8,5.5,7.4,6.1,4.5,2.6,7.0
u23,2013-05-12,7.7,1.8,5.5,7.4,8.7,4.5,0,2.8
u23,2013-05-13,7.7,1.8,5.5,7.4,7.4,6.0,0,2.5
u23,2013-05-14,7.7,1.8,5.5,7.4,7.4,4.5,0,3.7
u23,2013-05-15,7.7,1.8,5.5,7.4,3.6,4.5,7.9,3.0
u23,2013-05-16,7.7,1.8,5.5,7.4,7.4,4.5,0,2.8
u23,2013-05-17,7.7,1.8,5.5,7.4,7.4,4.5,0,1.9
u23,2013-05-18,7.7,1.8,5.5,7.4,8.7,4.5,0,2.7
u23,2013-05-19,7.7,1.8,5.5,7.4,6.1,4.5,2.6,4.7
u23,2013-05-20,7.7,1.8,5.5,7.4,4.9,4.5,0,2.2
u23,2013-05-21,7.7,1.8,5.5,7.4,3.6,4.5,0,3.6
u23,2013-05-22,7.7,1.8,5.5,7.4,3.6,4.5,0,1.9
u23,2013-05-23,7.7,1.8,5.5,7.4,6.1,4.5,6.9,4.7
u23,2013-05-24,7.7,1.8,5.5,7.4,5.8,4.5,4.1,5.3
u23,2013-05-25,7.7,1.8,5.5,7.4,5.8,4.5,4.1,5.3
u23,2013-05-26,7.7,1.8,5.5,7.4,5.8,4.5,4.1,5.3
u23,2013-05-27,7.7,1.8,5.5,7.4,5.8,4.5,4.1,5.3
u23,2013-05-28,7.7,1.8,5.5,7.4,5.8,4.5,4.1,5.3
u23,2013-05-29,7.7,1.8,5.5,7.4,5.8,7.5,4.1,5.3
u23,2013-05-30,7.7,1.8,5.5,7.4,5.8,4.5,4.1,5.3
u23,2013-05-31,7.7,1.8,5.5,7.4,5.8,4.5,4.1,5.3
u23,2013-06-01,7.7,1.8,5.5,7.4,5.8,4.5,4.1,5.3
u23,2013-06-02,7.7,1.8,5.5,7.4,5.8,4.5,4.1,5.3
u23,2013-06-03,7.7,1.8,5.5,7.4,5.8,4.5,4.1,5.3
u23,2013-06-04,7.7,1.8,5.5,7.4,5.8,4.5,4.1,5.3
u23,2013-06-05,7.7,1.8,5.5,7.4,5.8,4.5,4.1,5.3
u24,2013-03-27,8.0,3.0,5.5,6.8,2.1,4.5,45.0,4.5
u24,2013-03-28,8.0,1,5.5,7.8,3.2,4.5,2.6,4.1
u24,2013-03-29,6.8,4.4,5.5,6.1,6.6,7.5,10.7,8.8
u24,2013-03-30,9.0,2.1,5.5,7.2,6.6,5.5,5.3,7.6
u24,2013-03-31,8.0,5.5,5.5,5.5,6.6,4.5,34.9,6.8
u24,2013-04-01,7.5,3.2,5.5,6.6,7.8,13.0,7.8,7.3
u24,2013-04-02,6.0,7.8,5.5,4.4,6.6,7.5,0,2.1
u24,2013-04-03,9.0,3.0,5.5,6.8,6.6,5.5,7.9,7.1
u24,2013-04-04,6.0,3.0,5.5,6.8,3.2,4.5,33.0,9.3
u24,2013-04-05,9.0,3.0,5.5,6.8,7.8,7.5,10.4,7.6
u24,2013-04-06,10.0,3.2,5.5,6.6,2.1,5.5,8.1,10
u24,2013-04-07,8.0,3.2,5.5,6.6,5.6,4.5,5.3,3.6
u24,2013-04-08,7.0,1,5.5,7.8,6.6,14,18.5,8.1
u24,2013-04-09,9.0,4.4,5.5,6.1,4.4,14,5.2,6.4
u24,2013-04-10,8.0,1,5.5,7.8,2.1,7.0,0,4.0
u24,2013-04-11,8.0,3.0,5.5,6.8,5.5,4.5,7.8,5.4
u24,2013-04-12,7.0,1.8,5.5,7.4,5.5,9.5,19.1,9.3
u24,2013-04-13,9.0,1,5.5,7.8,5.5,4.5,29.6,7.4
u24,2013-04-14,10.0,4.0,5.5,6.2,5.5,4.5,8.1,7.1
u24,2013-04-15,9.0,1,5.5,7.8,8.9,7.5,10.6,6.8
u24,2013-04-16,8.0,3.0,5.5,6.8,7.8,4.5,8.1,6.6
u24,2013-04-17,8.0,3.2,5.5,6.6,5.5,4.5,5.4,6.0
u24,2013-04-18,7.0,3.2,5.5,6.6,7.8,5.5,10.7,7.8
u24,2013-04-19,8.0,3.0,5.5,6.8,6.6,4.5,5.4,7.7
u24,2013-04-20,8.0,3.0,5.5,6.8,2.1,5.5,26.3,2.4
u24,2013-04-21,8.0,3.0,5.5,6.8,6.6,4.5,8.2,3.3
u24,2013-04-22,8.0,3.0,5.5,6.8,4.4,7.5,2.7,4.4
u24,2013-04-23,8.0,3.0,5.5,6.8,5.5,4.5,5.4,4.6
u24,2013-04-24,8.0,3.0,5.5,6.8,10,4.5,2.7,7.3
u24,2013-04-25,8.0,3.0,5.5,6.8,5.5,4.5,32.7,9.5
u24,2013-04-26,8.0,3.0,5.5,6.8,4.4,4.5,2.6,4.9
u24,2013-04-27,8.0,3.0,5.5,6.8,3.2,4.5,0,1
u24,2013-04-28,8.0,3.0,5.5,6.8,5.6,4.5,0,6.2
u24,2013-04-29,8.0,3.2,5.5,6.6,5.6,6.0,11.5,6.2
u24,2013-04-30,8.0,3.0,5.5,6.8,5.6,6.0,11.5,6.2
u24,2013-05-01,8.0,3.0,5.5,6.8,5.6,6.0,11.5,6.2
u24,2013-05-02,8.0,3.0,5.5,6.8,5.6,4.5,11.5,6.2
u24,2013-05-03,8.0,3.0,5.5,6.8,5.6,4.5,11.5,6.2
u24,2013-05-04,8.0,3.0,5.5,6.8,5.6,4.5,11.5,6.2
u24,2013-05-05,8.0,3.0,5.5,6.8,5.6,4.5,11.5,6.2
u24,2013-05-06,8.0,3.0,5.5,6.8,5.6,6.0,11.5,6.2
u24,2013-05-07,8.0,3.0,5.5,6.8,5.6,6.0,11.5,6.2
u24,2013-05-08,8.0,3.0,5.5,6.8,5.6,4.5,11.5,6.2
u24,2013-05-09,8.0,3.0,5.5,6.8,5.6,4.5,11.5,6.2
u24,2013-05-10,8.0,3.0,5.5,6.8,5.6,4.5,11.5,6.2
u24,2013-05-11,8.0,3.0,5.5,6.8,5.6,4.5,11.5,6.2
u24,2013-05-12,8.0,3.0,5.5,6.8,5.6,4.5,11.5,6.2
u24,2013-05-13,8.0,1,5.5,7.8,5.6,6.0,11.5,6.2
u24,2013-05-14,9.0,3.0,5.5,6.8,5.6,4.5,11.5,6.2
u24,2013-05-15,8.0,3.2,7.8,7.8,5.6,7.5,11.5,6.2
u24,2013-05-16,8.0,3.0,5.5,6.8,5.6,4.5,11.5,6.2
u24,2013-05-17,8.0,3.0,5.5,6.8,5.6,4.5,11.5,6.2
u24,2013-05-18,8.0,3.2,3.2,5.5,5.6,4.5,11.5,6.2
u24,2013-05-19,8.0,3.0,5.5,6.8,5.6,4.5,11.5,6.2
u24,2013-05-20,8.0,3.2,5.5,6.6,5.6,4.5,11.5,6.2
u24,2013-05-21,8.0,3.0,5.5,6.8,5.6,4.5,11.5,6.2
u24,2013-05-22,8.0,3.2,5.5,6.6,5.6,4.5,11.5,6.2
u24,2013-05-23,8.0,3.0,5.5,6.8,5.6,4.5,11.5,6.2
u24,2013-05-24,8.0,3.0,5.5,6.8,5.6,4.5,11.5,6.2
u24,2013-05-25,8.0,3.0,5.5,6.8,5.6,4.5,11.5,6.2
u24,2013-05-26,5.0,3.0,5.5,6.8,5.6,4.5,11.5,6.2
u24,2013-05-27,8.0,3.0,5.5,6.8,5.6,4.5,11.5,6.2
u24,2013-05-28,8.0,3.0,5.5,6.8,5.6,4.5,11.5,6.2
u24,2013-05-29,8.0,3.0,5.5,6.8,5.6,9.0,11.5,6.2
u24,2013-05-30,8.0,3.0,5.5,6.8,5.6,4.5,11.5,6.2
u24,2013-05-31,8.0,3.0,5.5,6.8,5.6,4.5,11.5,6.2
u24,2013-06-01,8.0,3.0,5.5,6.8,5.6,4.5,11.5,6.2
u24,2013-06-02,8.0,3.0,5.5,6.8,5.6,4.5,11.5,6.2
u24,2013-06-03,8.0,3.0,5.5,6.8,5.6,4.5,11.5,6.2
u24,2013-06-04,8.0,3.0,5.5,6.8,5.6,4.5,11.5,6.2
u24,2013-06-05,8.0,3.0,5.5,6.8,5.6,4.5,11.5,6.2
u25,2013-03-27,7.3,5.0,5.5,5.8,4.0,4.5,12.9,2.6
u25,2013-03-28,8.0,7.8,5.5,4.4,10,6.5,23.7,5.9
u25,2013-03-29,7.3,1,5.5,7.8,5.5,6.5,20.0,5.3
u25,2013-03-30,9.0,7.8,5.5,4.4,7.0,7.5,0,3.3
u25,2013-03-31,7.3,5.0,5.5,5.8,8.5,5.5,16.1,7.0
u25,2013-04-01,7.7,1.8,5.5,7.4,10,4.5,13.4,4.4
u25,2013-04-02,8.0,5.0,5.5,5.8,10,6.5,10.4,5.0
u25,2013-04-03,7.0,4.4,5.5,6.1,7.0,6.5,8.6,5.3
u25,2013-04-04,7.3,7.8,5.5,4.4,5.5,11.5,39.5,6.3
u25,2013-04-05,7.0,1,5.5,7.8,8.5,6.5,4.5,6.6
u25,2013-04-06,7.3,7.8,5.5,4.4,2.5,5.5,15.0,4.0
u25,2013-04-07,7.3,5.0,5.5,5.8,2.5,4.5,12.4,4.9
u25,2013-04-08,8.0,3.2,5.5,6.6,5.5,6.0,46.5,4.1
u25,2013-04-09,8.0,7.8,5.5,4.4,10,5.5,16.1,3.8
u25,2013-04-10,7.0,5.0,5.5,5.8,7.0,6.5,4.6,5.5
u25,2013-04-11,7.3,5.0,5.5,5.8,7.0,6.5,15.9,4.4
u25,2013-04-12,7.3,5.0,5.5,5.8,4.0,6.5,11.6,4.1
u25,2013-04-13,7.3,5.5,5.5,5.5,2.5,5.5,7.9,10
u25,2013-04-14,7.3,5.0,5.5,5.8,4.0,4.5,8.6,2.1
u25,2013-04-15,4.0,5.5,5.5,5.5,2.5,6.0,10.7,6.4
u25,2013-04-16,8.0,7.8,5.5,4.4,5.5,5.5,9.6,4.4
u25,2013-04-17,7.3,5.0,5.5,5.8,5.5,4.5,12.9,3.1
u25,2013-04-18,7.3,1,5.5,7.8,8.5,4.5,8.2,5.8
u25,2013-04-19,7.3,5.0,5.5,5.8,5.5,4.5,15.9,4.1
u25,2013-04-20,7.3,5.0,5.5,5.8,5.5,4.5,22.5,4.3
u25,2013-04-21,7.3,5.0,5.5,5.8,8.5,4.5,13.6,5.5
u25,2013-04-22,6.0,5.0,5.5,5.8,8.5,6.0,5.3,6.8
u25,2013-04-23,7.3,5.0,5.5,5.8,4.0,4.5,15.7,6.8
u25,2013-04-24,7.3,5.0,5.5,5.8,5.5,4.5,18.5,8.0
u25,2013-04-25,7.3,5.0,5.5,5.8,5.5,4.5,30.0,4.3
u25,2013-04-26,7.3,5.0,5.5,5.8,2.5,4.5,28.8,4.4
u25,2013-04-27,7.3,5.0,5.5,5.8,2.5,4.5,0,3.9
u25,2013-04-28,7.3,5.0,5.5,5.8,5.5,4.5,8.2,1.7
u25,2013-04-29,7.3,5.0,5.5,5.8,4.0,4.5,9.6,4.4
u25,2013-04-30,7.3,5.0,5.5,5.8,5.5,6.0,5.2,5.0
u25,2013-05-01,7.3,5.0,5.5,5.8,5.5,6.0,0,2.6
u25,2013-05-02,7.3,5.0,5.5,5.8,5.5,4.5,0,1
u25,2013-05-03,7.3,5.0,5.5,5.8,2.5,4.5,10.0,3.9
u25,2013-05-04,7.3,5.0,5.5,5.8,5.5,4.5,16.4,1.8
u25,2013-05-05,7.3,5.0,5.5,5.8,5.5,4.5,0,5.1
u25,2013-05-06,7.3,5.0,5.5,5.8,5.5,4.5,62.3,4.2
u25,2013-05-07,7.3,5.0,5.5,5.8,5.5,6.0,13.3,4.3
u25,2013-05-08,7.3,5.0,5.5,5.8,5.5,4.5,13.3,4.3
u25,2013-05-09,7.3,5.0,5.5,5.8,5.5,4.5,13.3,4.3
u25,2013-05-10,7.3,5.0,5.5,5.8,5.5,4.5,13.3,4.3
u25,2013-05-11,7.3,5.0,5.5,5.8,5.5,4.5,13.3,4.3
u25,2013-05-12,7.3,5.0,5.5,5.8,5.5,4.5,13.3,4.3
u25,2013-05-13,7.3,5.0,5.5,5.8,5.5,6.0,0,1.1
u25,2013-05-14,7.3,5.0,5.5,5.8,5.5,4.5,13.3,4.3
u25,2013-05-15,7.3,5.0,5.5,5.8,5.5,4.5,10.2,4.1
u25,2013-05-16,7.3,5.0,5.5,5.8,5.5,4.5,11.2,2.5
u25,2013-05-17,7.3,5.0,5.5,5.8,5.5,4.5,13.3,4.3
u25,2013-05-18,7.3,5.0,5.5,5.8,5.5,4.5,13.3,4.3
u25,2013-05-19,7.3,5.0,5.5,5.8,5.5,4.5,13.3,4.3
u25,2013-05-20,7.3,5.0,5.5,5.8,5.5,4.5,13.3,4.3
u25,2013-05-21,7.3,5.0,5.5,5.8,5.5,4.5,13.3,4.3
u25,2013-05-22,7.3,5.0,5.5,5.8,5.5,4.5,13.3,4.3
u25,2013-05-23,7.3,5.0,5.5,5.8,5.5,4.5,13.3,4.3
u25,2013-05-24,7.3,5.0,5.5,5.8,5.5,4.5,13.3,4.3
u25,2013-05-25,7.3,5.0,5.5,5.8,2.5,4.5,6.9,3.4
u25,2013-05-26,7.3,5.0,5.5,5.8,5.5,4.5,0,1.9
u25,2013-05-27,7.3,5.0,5.5,5.8,2.5,4.5,0,2.5
u25,2013-05-28,7.3,5.0,5.5,5.8,2.5,4.5,30.0,1.2
u25,2013-05-29,7.3,5.0,5.5,5.8,2.5,6.0,0,2.4
u25,2013-05-30,7.3,5.0,5.5,5.8,5.5,4.5,13.3,4.3
u25,2013-05-31,7.3,5.0,5.5,5.8,5.5,4.5,13.3,4.3
u25,2013-06-01,7.3,5.0,5.5,5.8,5.5,6.0,13.3,4.3
u25,2013-06-02,7.3,5.0,5.5,5.8,5.5,4.5,13.3,4.3
u25,2013-06-03,7.3,5.0,5.5,5.8,5.5,6.0,13.3,4.3
u25,2013-06-04,7.3,5.0,5.5,5.8,5.5,6.0,13.3,4.3
u25,2013-06-05,7.3,5.0,5.5,5.8,5.5,4.5,13.3,4.3
u27,2013-03-27,5.1,3.1,5.5,6.7,2.5,4.5,25.7,3.2
u27,2013-03-28,5.0,2.1,5.5,7.2,2.5,6.5,7.8,5.8
u27,2013-03-29,5.0,5.5,5.5,5.5,10,9.5,13.0,10
u27,2013-03-30,5.1,1,5.5,7.8,4.0,4.5,2.6,3.8
u27,2013-03-31,9.0,1,5.5,7.8,2.5,8.5,2.6,4.9
u27,2013-04-01,4.0,3.1,5.5,6.7,5.5,11.5,5.4,6.2
u27,2013-04-02,5.1,3.1,5.5,6.7,5.5,7.5,7.9,4.1
u27,2013-04-03,5.0,1,5.5,7.8,4.0,7.5,13.2,7.5
u27,2013-04-04,7.0,1,5.5,7.8,5.5,8.5,5.2,6.3
u27,2013-04-05,5.0,1,5.5,7.8,7.0,6.5,2.6,8.7
u27,2013-04-06,5.1,3.1,5.5,6.7,5.5,4.5,0,3.9
u27,2013-04-07,5.1,3.1,5.5,6.7,2.5,4.5,0,1.5
u27,2013-04-08,3.0,5.5,5.5,5.5,4.0,14,5.2,7.7
u27,2013-04-09,5.1,3.1,5.5,6.7,4.7,4.5,0,1.3
u27,2013-04-10,2.0,5.5,5.5,5.5,5.5,4.5,7.9,7.4
u27,2013-04-11,5.1,3.1,5.5,6.7,2.5,4.5,15.9,4.9
u27,2013-04-12,5.1,3.1,5.5,6.7,8.5,6.0,7.8,6.0
u27,2013-04-13,5.1,3.1,5.5,6.7,4.0,5.5,0,2.8
u27,2013-04-14,5.1,3.1,5.5,6.7,4.0,4.5,2.6,3.4
u27,2013-04-15,5.1,2.1,5.5,7.2,5.5,6.0,8.1,5.3
u27,2013-04-16,5.1,1,5.5,7.8,5.5,4.5,0,1.5
u27,2013-04-17,3.0,3.2,5.5,6.6,5.5,4.5,13.4,5.7
u27,2013-04-18,7.0,4.8,5.5,5.9,5.5,11.0,7.8,4.8
u27,2013-04-19,6.0,3.1,5.5,6.7,5.5,7.5,13.2,4.8
u27,2013-04-20,5.1,3.1,5.5,6.7,4.0,12.5,0,4.8
u27,2013-04-21,12.0,3.1,5.5,6.7,5.5,4.5,10.6,2.0
u27,2013-04-22,5.1,3.1,5.5,6.7,2.5,6.0,10.6,6.8
u27,2013-04-23,5.1,3.1,5.5,6.7,4.7,4.5,2.6,4.6
u27,2013-04-24,5.1,3.1,5.5,6.7,4.7,4.5,0,5.2
u27,2013-04-25,5.1,7.8,5.5,4.4,7.0,4.5,11.5,5.3
u27,2013-04-26,5.1,1,5.5,7.8,10,6.0,6.3,4.0
u27,2013-04-27,5.1,3.1,5.5,6.7,4.0,4.5,2.6,3.5
u27,2013-04-28,5.1,3.1,5.5,6.7,2.5,4.5,0,2.4
u27,2013-04-29,0,3.2,5.5,6.6,2.5,4.5,10.6,7.4
u27,2013-04-30,5.1,3.1,5.5,6.7,2.5,6.0,2.6,1.1
u27,2013-05-01,5.1,3.1,5.5,6.7,8.5,4.5,10.6,7.1
u27,2013-05-02,5.1,3.1,5.5,6.7,7.0,4.5,8.1,3.8
u27,2013-05-03,6.0,3.1,5.5,6.7,5.5,7.5,10.7,4.5
u27,2013-05-04,5.1,3.1,5.5,6.7,4.0,4.5,11.2,5.0
u27,2013-05-05,5.1,3.1,5.5,6.7,4.0,4.5,0,3.0
u27,2013-05-06,5.1,3.1,5.5,6.7,4.0,4.5,0,7.6
u27,2013-05-07,5.1,1,5.5,7.8,4.0,6.0,0,6.2
u27,2013-05-08,5.1,7.8,5.5,4.4,7.0,6.0,13.2,6.6
u27,2013-05-09,5.1,3.1,5.5,6.7,4.0,4.5,5.2,2.9
u27,2013-05-10,5.1,3.1,5.5,6.7,7.0,6.0,2.6,4.1
u27,2013-05-11,5.1,3.1,5.5,6.7,4.0,4.5,5.2,4.0
u27,2013-05-12,5.1,3.1,5.5,6.7,5.5,4.5,5.1,4.3
u27,2013-05-13,5.1,3.1,5.5,6.7,4.0,6.0,3.0,3.8
u27,2013-05-14,5.1,3.1,5.5,6.7,4.7,4.5,0,3.9
u27,2013-05-15,5.1,3.1,5.5,6.7,10,4.5,5.4,7.3
u27,2013-05-16,5.1,3.1,5.5,6.7,2.5,4.5,0,4.4
u27,2013-05-17,5.1,3.1,5.5,6.7,4.7,6.0,0,3.3
u27,2013-05-18,5.1,3.1,5.5,6.7,4.7,4.5,5.2,3.3
